method,n,metric,mean,ci95_halfwidth,seed_count
endpoint,23,first_loss_step,20.57627750500091,10.886377517508674,5
endpoint,23,first_odd_cycle_step,19.741248703736815,11.018537461953478,5
endpoint,23,parameter_count,13185.0,0.0,5
endpoint,23,exact_rate,0.658,0.13837731098950873,5
endpoint,23,unbalanced_bipartite_rate,0.02,0.03620041521543722,5
endpoint,23,nonbipartite_rate,0.322,0.12885816445754944,5
endpoint,23,odd_cycle_first_loss_rate,0.322,0.12885816445754944,5
endpoint,23,partition_imbalance_first_loss_rate,0.02,0.03620041521543722,5
endpoint,24,optimality_ratio,0.9478194444444444,0.024166828914233253,5
endpoint,24,exact_optimum,0.422,0.12398001032352175,5
endpoint,24,absolute_gap,7.514000000000001,3.480023363649585,5
endpoint,24,inference_time_seconds,0.11982986949999574,0.009529630183910452,5
endpoint,24,first_loss_step,39.58089778700906,32.68843721261261,5
endpoint,24,first_odd_cycle_step,17.415746152712096,4.370235064513045,5
endpoint,24,parameter_count,13185.0,0.0,5
endpoint,24,exact_rate,0.422,0.12398001032352175,5
endpoint,24,unbalanced_bipartite_rate,0.198,0.14437514547028552,5
endpoint,24,nonbipartite_rate,0.38,0.17227388825756718,5
endpoint,24,odd_cycle_first_loss_rate,0.366,0.1601217078542447,5
endpoint,24,partition_imbalance_first_loss_rate,0.21200000000000002,0.14031352577795048,5
endpoint,25,optimality_ratio,0.9428205128205128,0.013821282863656774,5
endpoint,25,exact_optimum,0.5399999999999999,0.10125463481488227,5
endpoint,25,absolute_gap,8.92,2.1561201267304595,5
endpoint,25,inference_time_seconds,0.13886755966800224,0.006795901784823873,5
endpoint,25,first_loss_step,24.30481165529239,7.456685210071292,5
endpoint,25,first_odd_cycle_step,19.478301756579032,10.7623227659152,5
endpoint,25,parameter_count,13185.0,0.0,5
endpoint,25,exact_rate,0.5399999999999999,0.10125463481488227,5
endpoint,25,unbalanced_bipartite_rate,0.044,0.05730518128273676,5
endpoint,25,nonbipartite_rate,0.41600000000000004,0.11831696293715921,5
endpoint,25,odd_cycle_first_loss_rate,0.41,0.11001171052582358,5
endpoint,25,partition_imbalance_first_loss_rate,0.049999999999999996,0.05267934198510507,5
endpoint,30,optimality_ratio,0.9218933333333335,0.01979616104621843,5
endpoint,30,exact_optimum,0.25199999999999995,0.12705080756153522,5
endpoint,30,absolute_gap,17.574,4.454136235399146,5
endpoint,30,inference_time_seconds,0.2676815631639965,0.01949402554291717,5
endpoint,30,first_loss_step,52.693277048155096,33.06862219239439,5
endpoint,30,first_odd_cycle_step,28.325387338620807,14.686118896802991,5
endpoint,30,parameter_count,13185.0,0.0,5
endpoint,30,exact_rate,0.25199999999999995,0.12705080756153522,5
endpoint,30,unbalanced_bipartite_rate,0.18,0.08735880578370475,5
endpoint,30,nonbipartite_rate,0.568,0.17851484096085385,5
endpoint,30,odd_cycle_first_loss_rate,0.5399999999999999,0.15003083174053355,5
endpoint,30,partition_imbalance_first_loss_rate,0.20800000000000002,0.04997601189356037,5
endpoint,40,optimality_ratio,0.87348,0.027677014999566787,5
endpoint,40,exact_optimum,0.076,0.1109188950801179,5
