record_id,graph_sha256,graph_reference,outcome,method,n,seed,episode
mlp/s2/n23/e0,b8d6e52544666b648087e056ecd61a5cff66f7725b5291b0d7eaa48e6b7a19f5,study/artifacts/evaluation/mlp/seed-2/n-23/chunk-000000.json.gz,exact,mlp,23,2,0
mlp/s2/n23/e1,ac2b376132e35b213e174bd9ff2cec0ced914d5ab5342fcda60e9f0cb5a0a2eb,study/artifacts/evaluation/mlp/seed-2/n-23/chunk-000000.json.gz,nonbipartite,mlp,23,2,1
mlp/s2/n23/e6,82a5d84eb38e5113b0232792b542955ea25d59220e885953f2ce74c24fbd28e8,study/artifacts/evaluation/mlp/seed-2/n-23/chunk-000000.json.gz,unbalanced_bipartite,mlp,23,2,6
mlp/s2/n24/e0,f973d00f16ebc824233cf5f6fce728e17e9c14affd258dcfdc1537bcb82e21b6,study/artifacts/evaluation/mlp/seed-2/n-24/chunk-000000.json.gz,unbalanced_bipartite,mlp,24,2,0
mlp/s2/n24/e1,8c843dbc6847dcccb85c4e056b92c4e7f03188c8b7b9b4eeda0fbe32ffedae90,study/artifacts/evaluation/mlp/seed-2/n-24/chunk-000000.json.gz,nonbipartite,mlp,24,2,1
mlp/s2/n24/e3,5778698f863f06c3250ba6915235b5d65c66306c63ab45833cda11f34e374c88,study/artifacts/evaluation/mlp/seed-2/n-24/chunk-000000.json.gz,exact,mlp,24,2,3
mlp/s2/n6/e0,688b2e0e642beefd197508c296aa64cd59c2e19411fa3f999e1dca65873b1e18,study/artifacts/evaluation/mlp/seed-2/n-6/chunk-000000.json.gz,exact,mlp,6,2,0
mlp/s2/n6/e9,1e31e3ab9252e3fd3164120e2cd81ffd541960c54104f6a1ac356e952f657e6d,study/artifacts/evaluation/mlp/seed-2/n-6/chunk-000000.json.gz,unbalanced_bipartite,mlp,6,2,9
mlp/s2/n6/e51,1516a47867ee4b1490dbf44acd936bea9e3c96a70a9a7bcf09e713e32ab527dd,study/artifacts/evaluation/mlp/seed-2/n-6/chunk-000032.json.gz,nonbipartite,mlp,6,2,51
mlp/s2/n7/e0,d9a63c72000c7a9b393cad3bb042f88b22344e87073612a409803737e67295e0,study/artifacts/evaluation/mlp/seed-2/n-7/chunk-000000.json.gz,exact,mlp,7,2,0
mlp/s2/n7/e35,84964eb01c119bae822cd9911987bc1ca3e38d04dd638228b740f0dd18778c76,study/artifacts/evaluation/mlp/seed-2/n-7/chunk-000032.json.gz,nonbipartite,mlp,7,2,35
mlp/s2/n8/e0,5874df6629a5acfba3cc81de72e66189286b72b0de39148c4dc02b839dba39d2,study/artifacts/evaluation/mlp/seed-2/n-8/chunk-000000.json.gz,exact,mlp,8,2,0
mlp/s2/n8/e3,9794914e10a3a42cd35a2964008f71767fa902e11dc969332df2be36cc811c02,study/artifacts/evaluation/mlp/seed-2/n-8/chunk-000000.json.gz,unbalanced_bipartite,mlp,8,2,3
mlp/s2/n8/e4,15059937b8689d888c4f56b68659f0991d892c479109f250e61bb08baa70e0e3,study/artifacts/evaluation/mlp/seed-2/n-8/chunk-000000.json.gz,nonbipartite,mlp,8,2,4
mlp/s2/n9/e0,c031cbbb7a514875a3614eea6b1792b647ded87781f5593b62eb688561cf7d06,study/artifacts/evaluation/mlp/seed-2/n-9/chunk-000000.json.gz,exact,mlp,9,2,0
mlp/s2/n9/e77,235a668c4b82db4f83c370fd89d681d74ed934f9f2fd69395935829f4cd8531c,study/artifacts/evaluation/mlp/seed-2/n-9/chunk-000064.json.gz,unbalanced_bipartite,mlp,9,2,77
mlp/s2/n9/e83,8277258c6d0f6c2b79439ea7cb1892e33d9cadc29adb6dde6d2ab963c91d0eb2,study/artifacts/evaluation/mlp/seed-2/n-9/chunk-000064.json.gz,nonbipartite,mlp,9,2,83
mlp/s3/n10/e0,92fe5836fc859a4043407c4d0f16fe4b2a2009628088e16605541aea22961c64,study/artifacts/evaluation/mlp/seed-3/n-10/chunk-000000.json.gz,nonbipartite,mlp,10,3,0
mlp/s3/n10/e1,097232efbfe8050f42848c949585cb2adad15a497c5e5b15a8fd8863189e03d3,study/artifacts/evaluation/mlp/seed-3/n-10/chunk-000000.json.gz,unbalanced_bipartite,mlp,10,3,1
mlp/s3/n10/e3,ef709f34770ee57ac1a35827c8b471f786d178f0010a423a17efc59883f73a7f,study/artifacts/evaluation/mlp/seed-3/n-10/chunk-000000.json.gz,exact,mlp,10,3,3
mlp/s3/n11/e0,505f4074bce3ab16975233c9e17a4735f2d97840c09457c73303ef0f6947d4c4,study/artifacts/evaluation/mlp/seed-3/n-11/chunk-000000.json.gz,exact,mlp,11,3,0
mlp/s3/n11/e6,ec8a87f2d6343a3527f1e40b0401166aee8282ffa82bbf233839ce25851a446a,study/artifacts/evaluation/mlp/seed-3/n-11/chunk-000000.json.gz,nonbipartite,mlp,11,3,6
mlp/s3/n11/e16,8418dc85a69866272cf3cdad477a08ed90bb3a853c0ff710015d41a119d30a5c,study/artifacts/evaluation/mlp/seed-3/n-11/chunk-000000.json.gz,unbalanced_bipartite,mlp,11,3,16
mlp/s3/n12/e0,0b05dbdd66e4e76b8a150305477dd2c4fdeaae5c2b10b778084c48ec4f8eeb21,study/artifacts/evaluation/mlp/seed-3/n-12/chunk-000000.json.gz,unbalanced_bipartite,mlp,12,3,0
mlp/s3/n12/e1,84f21dabe6bcef66e935e88788f8e2d681c806b411619d95811b3d99dc3f502d,study/artifacts/evaluation/mlp/seed-3/n-12/chunk-000000.json.gz,exact,mlp,12,3,1
mlp/s3/n12/e23,992986ed47c327b6c7a6493c8119c9bea99bc2b013089181b4a8d1ef5ad30e80,study/artifacts/evaluation/mlp/seed-3/n-12/chunk-000000.json.gz,nonbipartite,mlp,12,3,23
mlp/s3/n13/e0,3accb1a228da73d33f39b17e333ce9e1f998a9fdabefdd45b115fd6168fb17ec,study/artifacts/evaluation/mlp/seed-3/n-13/chunk-000000.json.gz,exact,mlp,13,3,0
mlp/s3/n13/e4,0da0d5db4ceda4bfa753b1ea4ddbf323a620d47d8f76c5368ce496435b50ace9,study/artifacts/evaluation/mlp/seed-3/n-13/chunk-000000.json.gz,unbalanced_bipartite,mlp,13,3,4
mlp/s3/n13/e16,98fd142fb5ff236926876e435f102ab8fe90b3699a56835858c572464a1d2e13,study/artifacts/evaluation/mlp/seed-3/n-13/chunk-000000.json.gz,nonbipartite,mlp,13,3,16
mlp/s3/n14/e0,ce41dc699e1646d5fb13084133743c03c0b237e3ea793b6fffddde777beeaf09,study/artifacts/evaluation/mlp/seed-3/n-14/chunk-000000.json.gz,exact,mlp,14,3,0
mlp/s3/n14/e1,3e82316cce359bea8f5bdae8fa9ca7abcb908537d6f32cfc631d603cec57ae57,study/artifacts/evaluation/mlp/seed-3/n-14/chunk-000000.json.gz,unbalanced_bipartite,mlp,14,3,1
mlp/s3/n14/e6,bf7c01e7539a5b10a01b2cfbd6bd8ec1d47be23edb476283a7b61db9f16fde46,study/artifacts/evaluation/mlp/seed-3/n-14/chunk-000000.json.gz,nonbipartite,mlp,14,3,6
mlp/s3/n15/e0,9b2d16fcdbfc0f094f2004c660b2b6caf428d1d1e6528ca2ff5ce54262b40641,study/artifacts/evaluation/mlp/seed-3/n-15/chunk-000000.json.gz,nonbipartite,mlp,15,3,0
mlp/s3/n15/e3,56daf49a885b983ce8d7aed4dea5dc6b8fa47489928278abf79c54d7820a3e20,study/artifacts/evaluation/mlp/seed-3/n-15/chunk-000000.json.gz,exact,mlp,15,3,3
mlp/s3/n15/e54,ecc2e4cd23ea995b7bbb10fa46208a78305a707f144199a683c282b8e6c0d257,study/artifacts/evaluation/mlp/seed-3/n-15/chunk-000032.json.gz,unbalanced_bipartite,mlp,15,3,54
mlp/s3/n16/e0,5530378f8e74aa1692ed6935615317b672c1c4b2b2eef8a14413fc7df646c3b6,study/artifacts/evaluation/mlp/seed-3/n-16/chunk-000000.json.gz,exact,mlp,16,3,0
mlp/s3/n16/e4,9bf7b3969bb2ebfe8afbfcfa28e06a336210c4ab919c1f51ab7d74d405af3cc6,study/artifacts/evaluation/mlp/seed-3/n-16/chunk-000000.json.gz,nonbipartite,mlp,16,3,4
mlp/s3/n16/e6,35b6528aeec2e31c1b12d1081f125bfb43066e309f08919f9a543b8b3349160f,study/artifacts/evaluation/mlp/seed-3/n-16/chunk-000000.json.gz,unbalanced_bipartite,mlp,16,3,6
mlp/s3/n17/e0,a669bf3fec4f07311b8c1d2991d02bbc42188b1f6505e214a999e4c7f4161e15,study/artifacts/evaluation/mlp/seed-3/n-17/chunk-000000.json.gz,exact,mlp,17,3,0
mlp/s3/n17/e1,f0ce3dbbe72335d24538ce11d6d28e2864d15cf044d37c17907b9d9cce801e46,study/artifacts/evaluation/mlp/seed-3/n-17/chunk-000000.json.gz,nonbipartite,mlp,17,3,1
mlp/s3/n17/e14,3fadc9ae855f8f4a888708b2367d23ebc2e00a8901f3771e7e5b882d4eebe524,study/artifacts/evaluation/mlp/seed-3/n-17/chunk-000000.json.gz,unbalanced_bipartite,mlp,17,3,14
mlp/s3/n20/e0,4e6358d17cb583df4daf9814b7131cc7bc2b5441b308512c27006cf079ed6d34,study/artifacts/evaluation/mlp/seed-3/n-20/chunk-000000.json.gz,nonbipartite,mlp,20,3,0
mlp/s3/n20/e1,c2502b768295944e91a153ac4df1b949d36e9147a762c28de510d61620ab3841,study/artifacts/evaluation/mlp/seed-3/n-20/chunk-000000.json.gz,unbalanced_bipartite,mlp,20,3,1
mlp/s3/n20/e2,93267929597cf73602b01b14d8263d13db70144a6a7af0f5f8f2f641ab862029,study/artifacts/evaluation/mlp/seed-3/n-20/chunk-000000.json.gz,exact,mlp,20,3,2
mlp/s3/n23/e0,7fd6d21eed3043e8cae607331297ce3e12764767830fbc069b360909d35da02a,study/artifacts/evaluation/mlp/seed-3/n-23/chunk-000000.json.gz,nonbipartite,mlp,23,3,0
mlp/s3/n23/e1,f3f7e5638086826e1889dfa42be0d9f6b75d3a43c813993f8a814c28d0a65919,study/artifacts/evaluation/mlp/seed-3/n-23/chunk-000000.json.gz,exact,mlp,23,3,1
mlp/s3/n23/e11,afdea07f405a1c8eaad52c108c076ef115f3ac6761e355c06e421d1a1c6c2261,study/artifacts/evaluation/mlp/seed-3/n-23/chunk-000000.json.gz,unbalanced_bipartite,mlp,23,3,11
mlp/s3/n24/e0,d9a4cf2dc5f9fb1b40c01f3e2fa30a33b36613b80da9d7d559777f271e97c238,study/artifacts/evaluation/mlp/seed-3/n-24/chunk-000000.json.gz,exact,mlp,24,3,0
mlp/s3/n24/e1,5d97411ddc0969a3aea280e81ab898386643a570e5a20cec21be4a978caa0100,study/artifacts/evaluation/mlp/seed-3/n-24/chunk-000000.json.gz,nonbipartite,mlp,24,3,1
mlp/s3/n24/e21,71313a8934aece8853452999eaebdf4a647b727a41d42f840ea04e91971f5077,study/artifacts/evaluation/mlp/seed-3/n-24/chunk-000000.json.gz,unbalanced_bipartite,mlp,24,3,21
mlp/s3/n6/e0,35459b26bdac72e9b240e21e409b078014e59ca3d511b822e53f8921b5f13b8e,study/artifacts/evaluation/mlp/seed-3/n-6/chunk-000000.json.gz,unbalanced_bipartite,mlp,6,3,0
mlp/s3/n6/e2,688b2e0e642beefd197508c296aa64cd59c2e19411fa3f999e1dca65873b1e18,study/artifacts/evaluation/mlp/seed-3/n-6/chunk-000000.json.gz,exact,mlp,6,3,2
mlp/s3/n6/e86,d0b35386ac095f2610b9861e1f6c1b662db6b4a60ac2c7b11fa3f71498852970,study/artifacts/evaluation/mlp/seed-3/n-6/chunk-000064.json.gz,nonbipartite,mlp,6,3,86
mlp/s3/n7/e0,cf500f482e490f0c13e89595141039f3eb55ddd978b8cdf28fab07c9b144ded4,study/artifacts/evaluation/mlp/seed-3/n-7/chunk-000000.json.gz,exact,mlp,7,3,0
mlp/s3/n8/e0,69d11b65ee147b02ede70a54e07b88011a5ce2b971e5f170312032d64b70cc43,study/artifacts/evaluation/mlp/seed-3/n-8/chunk-000000.json.gz,exact,mlp,8,3,0
mlp/s3/n8/e7,22c885b1eb3f440378feb7bdf8c38eb831f88cf64581ad8da17041a21e8cc310,study/artifacts/evaluation/mlp/seed-3/n-8/chunk-000000.json.gz,nonbipartite,mlp,8,3,7
mlp/s3/n8/e8,43354da1b7f412ef889383c570e57193a851e8f2efd2cb7fbfbef85e3f8f2495,study/artifacts/evaluation/mlp/seed-3/n-8/chunk-000000.json.gz,unbalanced_bipartite,mlp,8,3,8
mlp/s3/n9/e0,7111204a28c01afa577cb409729b3929b5bd5f75e3707c663437b3e00b6ca3b1,study/artifacts/evaluation/mlp/seed-3/n-9/chunk-000000.json.gz,exact,mlp,9,3,0
mlp/s3/n9/e15,4bccdbdf4f34d9ab99905174a4b85e08a8f85281a6493aed156093d1ac6659f7,study/artifacts/evaluation/mlp/seed-3/n-9/chunk-000000.json.gz,nonbipartite,mlp,9,3,15
mlp/s4/n10/e0,d37da0c86ab67e8f541fa2d3f3882130bbc61abb385f73b8e168adbe2f0c14c6,study/artifacts/evaluation/mlp/seed-4/n-10/chunk-000000.json.gz,exact,mlp,10,4,0
mlp/s4/n10/e6,5ee79cdec96a34a9aa8f8d453f767e63d1c77405fc2265629cc5473c0b40fe85,study/artifacts/evaluation/mlp/seed-4/n-10/chunk-000000.json.gz,unbalanced_bipartite,mlp,10,4,6
mlp/s4/n10/e12,6114ff3ca35f7aa0f33796bc1a483b203ff407bba1588183edd1571ed912eba5,study/artifacts/evaluation/mlp/seed-4/n-10/chunk-000000.json.gz,nonbipartite,mlp,10,4,12
mlp/s4/n11/e0,71eceff704f15729bced1d92db537e790b96d17ef7fa75ff4c70948a1b2dfbb8,study/artifacts/evaluation/mlp/seed-4/n-11/chunk-000000.json.gz,exact,mlp,11,4,0
mlp/s4/n11/e18,9113b652aeffb1f2d8bc814800287e759fae392620679359bc25d021b8569ce5,study/artifacts/evaluation/mlp/seed-4/n-11/chunk-000000.json.gz,nonbipartite,mlp,11,4,18
mlp/s4/n11/e33,821d209b97ba45a3572012d5d54fc9b2ec9bd9a91f5661945e0fc69bac01d50e,study/artifacts/evaluation/mlp/seed-4/n-11/chunk-000032.json.gz,unbalanced_bipartite,mlp,11,4,33
mlp/s4/n12/e0,04e4cb6445eebce867f7d0773adeba572ae33a31c558ace0583e480c62a3323e,study/artifacts/evaluation/mlp/seed-4/n-12/chunk-000000.json.gz,exact,mlp,12,4,0
mlp/s4/n12/e1,bd90b95de4e7fd474abf32d07cff01382916d707dfd52f38feeb8db2020bd9a8,study/artifacts/evaluation/mlp/seed-4/n-12/chunk-000000.json.gz,unbalanced_bipartite,mlp,12,4,1
mlp/s4/n12/e11,4a008b8a8d94120d7f0c54f35e1005e078fa51c87c7e48e9e75c68a54f4b99b2,study/artifacts/evaluation/mlp/seed-4/n-12/chunk-000000.json.gz,nonbipartite,mlp,12,4,11
mlp/s4/n13/e0,8a61c6ecc92cdd95f907eac33c4ca45cf8de17c0232d42d2f6658ba5be19d87e,study/artifacts/evaluation/mlp/seed-4/n-13/chunk-000000.json.gz,exact,mlp,13,4,0
mlp/s4/n13/e4,e6f38f57ccbd8c7d560856698a821280e3953990c7281d3e6974dfb4e8a0dc2a,study/artifacts/evaluation/mlp/seed-4/n-13/chunk-000000.json.gz,nonbipartite,mlp,13,4,4
mlp/s4/n13/e15,e4e757d80563c68ce8db9c9a28bd959684d1ec8dbf1c27e6010b1a504c1a5032,study/artifacts/evaluation/mlp/seed-4/n-13/chunk-000000.json.gz,unbalanced_bipartite,mlp,13,4,15
mlp/s4/n14/e0,091164f91f534accf201a5d838c95c630fd36eb20e81fe6e8ac8af581d287799,study/artifacts/evaluation/mlp/seed-4/n-14/chunk-000000.json.gz,exact,mlp,14,4,0
mlp/s4/n14/e3,87b8a4ced82fc4e94d7f4a1963079c9cd3d64d60724acf579b174bc9875bc82c,study/artifacts/evaluation/mlp/seed-4/n-14/chunk-000000.json.gz,unbalanced_bipartite,mlp,14,4,3
mlp/s4/n14/e34,5b360114929c84525f827c16e6c50d71f1254bc3354386279886cde520bfe8f9,study/artifacts/evaluation/mlp/seed-4/n-14/chunk-000032.json.gz,nonbipartite,mlp,14,4,34
mlp/s4/n15/e0,48b9e2f0e6728c3225b82b83693bc0e6bdbf365e3e700194964f1e79d9ec086f,study/artifacts/evaluation/mlp/seed-4/n-15/chunk-000000.json.gz,unbalanced_bipartite,mlp,15,4,0
mlp/s4/n15/e1,940737f702e30bc15df5761f41e452216a0ff0e0e885da5f959188b49f55a738,study/artifacts/evaluation/mlp/seed-4/n-15/chunk-000000.json.gz,exact,mlp,15,4,1
mlp/s4/n15/e13,4e62db0356f5c26e43e8f720cf5b43376e802360911c648595b32a7f5936c419,study/artifacts/evaluation/mlp/seed-4/n-15/chunk-000000.json.gz,nonbipartite,mlp,15,4,13
mlp/s4/n16/e0,754e125c97752b80769f7823cfa5d011d3bdbedd7b815cd7daf38fa1cf193987,study/artifacts/evaluation/mlp/seed-4/n-16/chunk-000000.json.gz,exact,mlp,16,4,0
mlp/s4/n16/e1,091f574574aa3e6f6c6c571f8758e7349e4e7554fd65e4fb52a8f2198ad699b4,study/artifacts/evaluation/mlp/seed-4/n-16/chunk-000000.json.gz,unbalanced_bipartite,mlp,16,4,1
mlp/s4/n16/e16,5012c712fcd66ae68f1242b3618e43a6128c41af3e7de2339ac7ef73ebcb2395,study/artifacts/evaluation/mlp/seed-4/n-16/chunk-000000.json.gz,nonbipartite,mlp,16,4,16
mlp/s4/n17/e0,2e1d424783b792c2ba5c18918ab55b522bc2293131b39f305caa5e7fc2774ebc,study/artifacts/evaluation/mlp/seed-4/n-17/chunk-000000.json.gz,exact,mlp,17,4,0
mlp/s4/n17/e1,67e1a90c1b46a958020d2413c07059d2d942550630800c3b6c597913c3e518c1,study/artifacts/evaluation/mlp/seed-4/n-17/chunk-000000.json.gz,nonbipartite,mlp,17,4,1
mlp/s4/n17/e13,f8a26934870e85776eb7fcafe370ae3e03ca86edf47641fe28ea28bd2f7905eb,study/artifacts/evaluation/mlp/seed-4/n-17/chunk-000000.json.gz,unbalanced_bipartite,mlp,17,4,13
mlp/s4/n20/e0,7112746aab956e8fa763a768bb7803d527027022c6d0ea2fdb12661d22a2255f,study/artifacts/evaluation/mlp/seed-4/n-20/chunk-000000.json.gz,unbalanced_bipartite,mlp,20,4,0
mlp/s4/n20/e2,0c0a408102b7d7437a25f685ee08c1879a722d5f4c4b3fdbee65c54d6b791447,study/artifacts/evaluation/mlp/seed-4/n-20/chunk-000000.json.gz,nonbipartite,mlp,20,4,2
mlp/s4/n20/e7,939717ca7efe19a3cc78e060cf1c62eda18472a037abe88aa8187a2ceee719a8,study/artifacts/evaluation/mlp/seed-4/n-20/chunk-000000.json.gz,exact,mlp,20,4,7
mlp/s4/n23/e0,a7156b1efb92b17705d163afdd14bb8238621b65b40a9a14f12a52e608737fbe,study/artifacts/evaluation/mlp/seed-4/n-23/chunk-000000.json.gz,nonbipartite,mlp,23,4,0
mlp/s4/n23/e1,c7ed2eaf3ee2ac5fe87b39444ff6bececc6c8fbf90e5ee20bb28343d5eedde0d,study/artifacts/evaluation/mlp/seed-4/n-23/chunk-000000.json.gz,exact,mlp,23,4,1
mlp/s4/n23/e29,2c8b74594dc4a80386ca6c5f86e7c0c72b3d7d86818bc8c8bbed8aca6bf4e605,study/artifacts/evaluation/mlp/seed-4/n-23/chunk-000000.json.gz,unbalanced_bipartite,mlp,23,4,29
mlp/s4/n24/e0,f841bdc2ff5ee8f5f149aaec13fcf85ec5812263352fff9032040e55a5da6045,study/artifacts/evaluation/mlp/seed-4/n-24/chunk-000000.json.gz,nonbipartite,mlp,24,4,0
mlp/s4/n24/e1,cf47e91bec6b60f84e40073414a7b90efd8aa45f70a9e89f34be8d7dfd31688b,study/artifacts/evaluation/mlp/seed-4/n-24/chunk-000000.json.gz,unbalanced_bipartite,mlp,24,4,1
mlp/s4/n24/e3,18b28e23027fce130648acd0a4471472006d6fabc91f52f9e6b58497ff6c4924,study/artifacts/evaluation/mlp/seed-4/n-24/chunk-000000.json.gz,exact,mlp,24,4,3
mlp/s4/n6/e0,d2c70b8a216bd8dd949c46c251e2f9abc65bd9388418d636e7f006a2ea8d8add,study/artifacts/evaluation/mlp/seed-4/n-6/chunk-000000.json.gz,exact,mlp,6,4,0
mlp/s4/n6/e12,63c28897307e1d11522fe8c99f8a962f6166d87ab0e36637b63ef97a5b2b7815,study/artifacts/evaluation/mlp/seed-4/n-6/chunk-000000.json.gz,unbalanced_bipartite,mlp,6,4,12
mlp/s4/n7/e0,1df2646b0ca1d8dc55c8f2e07dda14dfbd3c1a9b077bc21b51578424a8cd5b5f,study/artifacts/evaluation/mlp/seed-4/n-7/chunk-000000.json.gz,exact,mlp,7,4,0
mlp/s4/n7/e13,f57b7ce748577a36b34f2608b641e32daa5aab68624882e207d89598d440f782,study/artifacts/evaluation/mlp/seed-4/n-7/chunk-000000.json.gz,nonbipartite,mlp,7,4,13
mlp/s4/n8/e0,5874df6629a5acfba3cc81de72e66189286b72b0de39148c4dc02b839dba39d2,study/artifacts/evaluation/mlp/seed-4/n-8/chunk-000000.json.gz,exact,mlp,8,4,0
mlp/s4/n8/e6,8955e75cbb5db1a83ba9614b4f9341246ecb38c7ef8375c736e34fc8002b5d97,study/artifacts/evaluation/mlp/seed-4/n-8/chunk-000000.json.gz,nonbipartite,mlp,8,4,6
mlp/s4/n8/e8,4efe1aac2a3494cabc78cc9da0fce8cd0cc81b2a4b5c4c8fdcf362101025c340,study/artifacts/evaluation/mlp/seed-4/n-8/chunk-000000.json.gz,unbalanced_bipartite,mlp,8,4,8
mlp/s4/n9/e0,0cafedaca026785d8f4d3e5491bc224fd71a311a4699474a48d478d15d6540a3,study/artifacts/evaluation/mlp/seed-4/n-9/chunk-000000.json.gz,exact,mlp,9,4,0
mlp/s4/n9/e27,353e77515b029d08483a6aefacbc3fe43e57c11d5e5001814800af18e61337fc,study/artifacts/evaluation/mlp/seed-4/n-9/chunk-000000.json.gz,nonbipartite,mlp,9,4,27
mlp/s4/n9/e47,884580e2b208a57ac3de0762b3010f10ad042271d695dcd3b405eb37e3028ff4,study/artifacts/evaluation/mlp/seed-4/n-9/chunk-000032.json.gz,unbalanced_bipartite,mlp,9,4,47
random/s0/n10/e0,eaeac89b01c23942c48923d799c5a6092f00cf51e104fd2e2eca0f31563f7de2,study/artifacts/evaluation/random/seed-0/n-10/chunk-000000.json.gz,unbalanced_bipartite,random,10,0,0
random/s0/n10/e1,73d4b64554884ee84fbd5568b24ffb8100b12c1031bfa1f7e71193be4de240b1,study/artifacts/evaluation/random/seed-0/n-10/chunk-000000.json.gz,nonbipartite,random,10,0,1
random/s0/n10/e14,c5cee1779c84d7ad10068cda26dc5f3cff3d87f03ed54d5ed5e9959557e2cb5e,study/artifacts/evaluation/random/seed-0/n-10/chunk-000000.json.gz,exact,random,10,0,14
random/s0/n11/e0,6b94f1f6a819bc0c4b19ff11674c999ae16b452b30a0d90aebe54a3d88910b21,study/artifacts/evaluation/random/seed-0/n-11/chunk-000000.json.gz,nonbipartite,random,11,0,0
random/s0/n11/e16,5f9ffa5d839bcb22557f2c6ad0a9fe33a8474d48b3f5c8c2463f659f29cfff75,study/artifacts/evaluation/random/seed-0/n-11/chunk-000000.json.gz,unbalanced_bipartite,random,11,0,16
random/s0/n11/e27,c5e7f39532aab767b2c740fe0e22f6715c31befa5f7d60da859266179f9a2d6e,study/artifacts/evaluation/random/seed-0/n-11/chunk-000000.json.gz,exact,random,11,0,27
random/s0/n12/e0,5f59bcaf17073437053588bb3a8cf29ab6572f99e5755a55abaa069bcb16884f,study/artifacts/evaluation/random/seed-0/n-12/chunk-000000.json.gz,nonbipartite,random,12,0,0
random/s0/n12/e36,2ef3afecb0136153b81902caf473ffa7c9327c853ec3772040fe233e688f9b32,study/artifacts/evaluation/random/seed-0/n-12/chunk-000032.json.gz,unbalanced_bipartite,random,12,0,36
random/s0/n13/e0,18ad5e2abf1fc0456877563d5ace45e41bb703b32865ba985d8540092a03c0a4,study/artifacts/evaluation/random/seed-0/n-13/chunk-000000.json.gz,nonbipartite,random,13,0,0
random/s0/n13/e16,809767abc96960cf3611722e5967e740d5d6d5c90fad404963730d62d52db6df,study/artifacts/evaluation/random/seed-0/n-13/chunk-000000.json.gz,exact,random,13,0,16
random/s0/n14/e0,7c4aaca6205996eeffde7062437c67b6941ef96467feaae16f2d17814f7b2e6e,study/artifacts/evaluation/random/seed-0/n-14/chunk-000000.json.gz,nonbipartite,random,14,0,0
random/s0/n14/e14,42c5d792daf6e82a1e51e8dd8656ba22d79a04836ac2043b4a0b7486fb6a7931,study/artifacts/evaluation/random/seed-0/n-14/chunk-000000.json.gz,unbalanced_bipartite,random,14,0,14
random/s0/n15/e0,817e1d413df585caf010cfcd022cbe44105d9c17f5d936939a24bb90603d6a29,study/artifacts/evaluation/random/seed-0/n-15/chunk-000000.json.gz,nonbipartite,random,15,0,0
random/s0/n16/e0,b2f0ab17351016e186bc2b52e42505bedb5177083dab641fd9a169aa148cabff,study/artifacts/evaluation/random/seed-0/n-16/chunk-000000.json.gz,nonbipartite,random,16,0,0
random/s0/n17/e0,62f165cd1cb588971ce612c582713f73403113b25a15077137cca8e434683ae2,study/artifacts/evaluation/random/seed-0/n-17/chunk-000000.json.gz,nonbipartite,random,17,0,0
random/s0/n20/e0,23ad5684873abf185f61c3f6c2fb1dd6f27d26d4cb63c4d8863b72c6a11d7b4c,study/artifacts/evaluation/random/seed-0/n-20/chunk-000000.json.gz,nonbipartite,random,20,0,0
random/s0/n23/e0,56db43d6804ab02fc28d51710abde7d14b2472b7f1dcc1246633ab9623c81062,study/artifacts/evaluation/random/seed-0/n-23/chunk-000000.json.gz,nonbipartite,random,23,0,0
random/s0/n24/e0,cf85ff1b98497258a17072bf66cb065cb1f849cc621f7ea7d4dead2acaa16adb,study/artifacts/evaluation/random/seed-0/n-24/chunk-000000.json.gz,nonbipartite,random,24,0,0
random/s0/n25/e0,dd66667ca82f768865af277010dec49f02495fd6a448fbecf1b284b037b27666,study/artifacts/evaluation/random/seed-0/n-25/chunk-000000.json.gz,nonbipartite,random,25,0,0
random/s0/n30/e0,20277365c039926b3427ba79adbd508cadaa0e25a022560a2a7ffd304dffcf29,study/artifacts/evaluation/random/seed-0/n-30/chunk-000000.json.gz,nonbipartite,random,30,0,0
random/s0/n40/e0,adc188d0fb12670b53617adeed6117e8e9820890dc48d3b1dd78bd21dde6d4f6,study/artifacts/evaluation/random/seed-0/n-40/chunk-000000.json.gz,nonbipartite,random,40,0,0
random/s0/n6/e0,a15e442aa328585e55d88fb7ae012ee63b2085e5f92c75a8409b10b664a30bc0,study/artifacts/evaluation/random/seed-0/n-6/chunk-000000.json.gz,unbalanced_bipartite,random,6,0,0
random/s0/n6/e1,d2c70b8a216bd8dd949c46c251e2f9abc65bd9388418d636e7f006a2ea8d8add,study/artifacts/evaluation/random/seed-0/n-6/chunk-000000.json.gz,exact,random,6,0,1
random/s0/n6/e2,a3db07136ef650029d8ca0630f9f31c89e7fc7292844cb1a5837b6c226cc7637,study/artifacts/evaluation/random/seed-0/n-6/chunk-000000.json.gz,nonbipartite,random,6,0,2
random/s0/n7/e0,83025341864c81f59c2a93e41428db3337a79209734b138c9fe6d22d03274c71,study/artifacts/evaluation/random/seed-0/n-7/chunk-000000.json.gz,nonbipartite,random,7,0,0
random/s0/n7/e2,4bb5bb518ae0f1ee4e0e69c7fa0a7f1535f8da7cf4ff2a3a2bb72c77c0f36deb,study/artifacts/evaluation/random/seed-0/n-7/chunk-000000.json.gz,exact,random,7,0,2
